word, absfrequency, relfrequency
petersburg--it,1,0.00
pettish,1,0.00
pg,1,0.00
ph--,1,0.00
phelpses,1,0.00
philadelphia,1,0.00
photo,1,0.00
physician,1,0.00
piano,1,0.00
piccadilly,1,0.00
pickax,1,0.00
pickin,1,0.00
pickles,1,0.00
picnics,1,0.00
pie],1,0.00
piece;,1,0.00
pig;,1,0.00
pile--twenty,1,0.00
pilgrim,1,0.00
pilot-house,1,0.00
pilot-house;,1,0.00
pinch,1,0.00
pinched,1,0.00
pined,1,0.00
pins,1,0.00
pinting,1,0.00
pints,1,0.00
pirate--been,1,0.00
pirate-books,1,0.00
pisonest,1,0.00
pistol-barrel,1,0.00
pitch,1,0.00
pitchiola--that,1,0.00
pitied,1,0.00
pitifulest,1,0.00
pitifulness,1,0.00
pity,1,0.00
pitying,1,0.00
pivot,1,0.00
place--pap,1,0.00
plain;,1,0.00
plantation;,1,0.00
plantations,1,0.00
planted,1,0.00
plastered,1,0.00
plate--and,1,0.00
plates_,1,0.00
platforms,1,0.00
play-actin,1,0.00
pleasanter,1,0.00
please--they,1,0.00
pledge--made,1,0.00
plot,1,0.00
plow,1,0.00
pluck,1,0.00
plum,1,0.00
pluribus-unum,1,0.00
pocket--,1,0.00
pocket;,1,0.00
poetry;,1,0.00
point--blame,1,0.00
point;,1,0.00
points,1,0.00
pokeville,1,0.00
poking,1,0.00
pole,1,0.00
poles,1,0.00
police,1,0.00
polished,1,0.00
polite,1,0.00
polly--tom,1,0.00
polly-voo-franzy--what,1,0.00
pommel,1,0.00
ponderous,1,0.00
popped,1,0.00
popular,1,0.00
porch-roof,1,0.00
portrait,1,0.00
posing,1,0.00
possession,1,0.00
possibility,1,0.00
post,1,0.00
pounding,1,0.00
pounds,1,0.00
pour,1,0.00
pouring,1,0.00
pours,1,0.00
powder,1,0.00
powder-horn,1,0.00
powell_,1,0.00
powerfulest,1,0.00
powful,1,0.00
practically,1,0.00
practised,1,0.00
prague,1,0.00
prairie-farms,1,0.00
praised,1,0.00
praising,1,0.00
prance,1,0.00
prancing,1,0.00
prayer,1,0.00
prayer-meeting,1,0.00
prayers,1,0.00
praying,1,0.00
preached,1,0.00
preacher;,1,0.00
preachers,1,0.00
preachin,1,0.00
preaching--all,1,0.00
precious,1,0.00
preforeordestination,1,0.00
prejudiced,1,0.00
premature,1,0.00
premises,1,0.00
prentice,1,0.00
prepared,1,0.00
prepared;,1,0.00
presbyterian,1,0.00
presence,1,0.00
preserves,1,0.00
pressed,1,0.00
presume,1,0.00
prettier,1,0.00
pretty-well-satisfied,1,0.00
pretty;,1,0.00
prevent,1,0.00
pride,1,0.00
prime;,1,0.00
primer,1,0.00
prince,1,0.00
printed;,1,0.00
printer,1,0.00
printers,1,0.00
printing-office--horse,1,0.00
prise,1,0.00
prisoner;,1,0.00
prisoners;,1,0.00
private--i,1,0.00
privileged,1,0.00
prized,1,0.00
prob,1,0.00
problem,1,0.00
processing,1,0.00
produce,1,0.00
production,1,0.00
professor,1,0.00
profitable,1,0.00
progress,1,0.00
prohibition,1,0.00
promotion,1,0.00
pronounced,1,0.00
proofread,1,0.00
prop,1,0.00
propaty,1,0.00
properly,1,0.00
propped,1,0.00
proprietary,1,0.00
prosecuted;,1,0.00
protection;,1,0.00
proud-looking,1,0.00
proved--_these_,1,0.00
providences,1,0.00
provision,1,0.00
prowled,1,0.00
pry,1,0.00
publishers,1,0.00
pudd,1,0.00
pudding,1,0.00
puffed,1,0.00
pumping,1,0.00
puncheon,1,0.00
pungle,1,0.00
punitive,1,0.00
punkin,1,0.00
punkin-headed,1,0.00
punkin-heads,1,0.00
pup,1,0.00
puppy,1,0.00
pure,1,0.00
purse,1,0.00
push,1,0.00
pushing,1,0.00
putrified,1,0.00
puttin,1,0.00
puzzled-up,1,0.00
quarrel,1,0.00
quarrelsome,1,0.00
quarry,1,0.00
quarters,1,0.00
queen,1,0.00
queens,1,0.00
questions;,1,0.00
quick--hurry,1,0.00
quieted,1,0.00
quieter,1,0.00
quietus,1,0.00
quilt,1,0.00
quilts,1,0.00
quit--and,1,0.00
quivers,1,0.00
quivery;,1,0.00
quixote,1,0.00
rabbits,1,0.00
rachel--i,1,0.00
rack,1,0.00
rackety,1,0.00
raffs,1,0.00
raft--and,1,0.00
raft--nine,1,0.00
raft--please,1,0.00
rafter,1,0.00
rafters,1,0.00
rafting,1,0.00
rafts--sometimes,1,0.00
raftsmen;,1,0.00
rags;,1,0.00
rail--that,1,0.00
rails,1,0.00
rain;,1,0.00
rainbow,1,0.00
rained,1,0.00
rains,1,0.00
rainy,1,0.00
rair,1,0.00
raise--twenty,1,0.00
raises,1,0.00
rammed,1,0.00
rampant,1,0.00
ramrod,1,0.00
ran,1,0.00
range,1,0.00
ranged,1,0.00
rank;,1,0.00
ransacking:,1,0.00
rapscallions;,1,0.00
rard,1,0.00
rascality,1,0.00
rat-holes,1,0.00
rat-trap,1,0.00
rat;,1,0.00
rather,1,0.00
rats;,1,0.00
rattles,1,0.00
rattlesnake-skin;,1,0.00
rattlin,1,0.00
ratty-looking,1,0.00
rave,1,0.00
raw,1,0.00
razberries;,1,0.00
re--are,1,0.00
re--they,1,0.00
re_,1,0.00
readers,1,0.00
reads,1,0.00
ready--shove,1,0.00
realms,1,0.00
reasonableness,1,0.00
reasoning,1,0.00
receiving,1,0.00
reckon;,1,0.00
reckoned--and,1,0.00
recollected,1,0.00
recollection,1,0.00
recollections,1,0.00
recommend,1,0.00
reddened,1,0.00
reddens,1,0.00
redder,1,0.00
redistribute,1,0.00
reefs,1,0.00
reefs;,1,0.00
reely,1,0.00
referrin,1,0.00
referring,1,0.00
reform,1,0.00
reforming,1,0.00
regard,1,0.00
regardless,1,0.00
region,1,0.00
regular;,1,0.00
regulating,1,0.00
regulations,1,0.00
regulations;,1,0.00
rehearsing--as,1,0.00
reins,1,0.00
relations--the,1,0.00
relations;,1,0.00
release,1,0.00
reliable,1,0.00
relicts,1,0.00
religgion,1,0.00
religion,1,0.00
remain,1,0.00
remaining,1,0.00
remedies,1,0.00
remiss;,1,0.00
remove,1,0.00
renamed,1,0.00
renowned,1,0.00
replace,1,0.00
report,1,0.00
reported,1,0.00
reports,1,0.00
representations,1,0.00
representatives,1,0.00
reptile,1,0.00
required,1,0.00
rers;,1,0.00
rescue,1,0.00
resemblance,1,0.00
resigned,1,0.00
resis,1,0.00
resky,1,0.00
resolution,1,0.00
respect,1,0.00
respected,1,0.00
responsibility,1,0.00
rest;,1,0.00
restless,1,0.00
rests,1,0.00
resurrection,1,0.00
rev,1,0.00
reveal,1,0.00
revenue,1,0.00
reverend,1,0.00
richmond,1,0.00
riddle,1,0.00
ride;,1,0.00
ridgeway,1,0.00
ridicklous,1,0.00
rigging,1,0.00
right--ain,1,0.00
right--and,1,0.00
right--bring,1,0.00
right--for,1,0.00
right--that,1,0.00
right--yes,1,0.00
righted,1,0.00
rightness,1,0.00
ring--said,1,0.00
ring-streaked-and-striped,1,0.00
rinstance,1,0.00
ripply,1,0.00
risking,1,0.00
river--both,1,0.00
river--there,1,0.00
river-front,1,0.00
rivers,1,0.00
road--_you_,1,0.00
roast,1,0.00
rob--yes,1,0.00
robber-books,1,0.00
robbers;,1,0.00
robbery,1,0.00
robbery;,1,0.00
rocked,1,0.00
rod,1,0.00
rod;,1,0.00
rolling-pin,1,0.00
romantical,1,0.00
rook,1,0.00
root,1,0.00
rope-ladder,1,0.00
ropes,1,0.00
rose-leafy,1,0.00
rotted,1,0.00
rouge,1,0.00
rougher,1,0.00
roughest,1,0.00
roughing,1,0.00
round--more,1,0.00
round-log,1,0.00
rouse,1,0.00
roused,1,0.00
rouses,1,0.00
rousing,1,0.00
rowlocks,1,0.00
rp--why,1,0.00
rub,1,0.00
rubbage-pile,1,0.00
rubbish,1,0.00
ruffles,1,0.00
rule,1,0.00
rummaging,1,0.00
rummies,1,0.00
run--and,1,0.00
run--for,1,0.00
run--what,1,0.00
rung,1,0.00
running--was,1,0.00
runs,1,0.00
rush;,1,0.00
rushes--and,1,0.00
rushing,1,0.00
rustled,1,0.00
rustling,1,0.00
rusty;,1,0.00
ry,1,0.00
ryo,1,0.00
s--,1,0.00
s--tom,1,0.00
s--why,1,0.00
s-harp,1,0.00
s-harp;,1,0.00
s-harping,1,0.00
s-his-name,1,0.00
sackful,1,0.00
sacred,1,0.00
sad;,1,0.00
saddish--the,1,0.00
saddle-baggsed,1,0.00
saddle-baggsed;,1,0.00
saddle-bags,1,0.00
saddle-boils,1,0.00
saddle;,1,0.00
saddled,1,0.00
sadful,1,0.00
sah--i,1,0.00
sah--nuffn,1,0.00
said--,1,0.00
said--not,1,0.00
said--please,1,0.00
sail,1,0.00
saint,1,0.00
salable,1,0.00
sales,1,0.00
salt-cellar,1,0.00
saltire,1,0.00
same--she,1,0.00
samuel,1,0.00
sanctified,1,0.00
sand-bar,1,0.00
sandy,1,0.00
saphead,1,0.00
sapheads,1,0.00
saplings,1,0.00
sarah;,1,0.00
sarcastic,1,0.00
sarcastic:,1,0.00
sarcastic;,1,0.00
sasser,1,0.00
saturday,1,0.00
sausage,1,0.00
saves,1,0.00
saving,1,0.00
saw-blade,1,0.00
saw-log,1,0.00
saw;,1,0.00
sawyer--,1,0.00
sawyer--if,1,0.00
sawyer--she,1,0.00
sawyer;,1,0.00
sawyer;_,1,0.00
saxon,1,0.00
say--,1,0.00
say--and,1,0.00
say--can,1,0.00
say--hey,1,0.00
say--so,1,0.00
say--spokes,1,0.00
sayin,1,0.00
saying--in,1,0.00
scalped,1,0.00
scampered,1,0.00
scar,1,0.00
scarcity,1,0.00
scared;,1,0.00
scene:,1,0.00
scenery,1,0.00
scenes,1,0.00
scent,1,0.00
schoolhouse,1,0.00
scold,1,0.00
scolded,1,0.00
scole,1,0.00
scoop-shovel,1,0.00
scooped,1,0.00
scooting,1,0.00
scorched,1,0.00
scornful,1,0.00
scornful:,1,0.00
scorns,1,0.00
scoundrels,1,0.00
scour,1,0.00
scrabbled,1,0.00
scrabbling,1,0.00
scramble,1,0.00
scrap,1,0.00
scrape;,1,0.00
scraping,1,0.00
scratches,1,0.00
scrawled,1,0.00
screaking;,1,0.00
screamed,1,0.00
screeching;,1,0.00
screechy,1,0.00
screw,1,0.00
screw-driver,1,0.00
screwed,1,0.00
scripture,1,0.00
scrouched,1,0.00
scrouge,1,0.00
scrouging,1,0.00
scrubbing,1,0.00
scrunch,1,0.00
scutcheon,1,0.00
sealing-wax,1,0.00
season,1,0.00
secrets;,1,0.00
sections,1,0.00
secure,1,0.00
security,1,0.00
see--except,1,0.00
see--him,1,0.00
see--just,1,0.00
see--oh,1,0.00
seedy,1,0.00
seein,1,0.00
seems,1,0.00
sef,1,0.00
seized,1,0.00
sejest,1,0.00
sejested,1,0.00
self;,1,0.00
sellin,1,0.00
selling,1,0.00
sends,1,0.00
sensible,1,0.00
sentimentering,1,0.00
separated,1,0.00
serpent,1,0.00
service,1,0.00
settles,1,0.00
seven-up,1,0.00
seventy,1,0.00
seventy-five,1,0.00
several;,1,0.00
severe,1,0.00
severe:,1,0.00
sh-she--,1,0.00
sh-she;,1,0.00
shabby,1,0.00
shaded,1,0.00
shadings,1,0.00
shady,1,0.00
shakespeare;,1,0.00
shakespearian,1,0.00
shaking,1,0.00
shaking;,1,0.00
shaky,1,0.00
shallow,1,0.00
shaming,1,0.00
shared,1,0.00
shares,1,0.00
sharing,1,0.00
sharp-looking,1,0.00
shave,1,0.00
shavin,1,0.00
sheep-signal,1,0.00
sheep-signal;,1,0.00
sheep;,1,0.00
sheepish,1,0.00
sheering,1,0.00
shekel,1,0.00
shell,1,0.00
shelly,1,0.00
sheltered,1,0.00
shepherdson--no,1,0.00
shepherdsons--not,1,0.00
sheriff,1,0.00
shine,1,0.00
shines,1,0.00
shingle-nails,1,0.00
shiniest,1,0.00
shinned,1,0.00
shins,1,0.00
ship,1,0.00
ship-shape,1,0.00
shipping,1,0.00
ships,1,0.00
shipshape,1,0.00
shirk,1,0.00
shirt--every,1,0.00
shirts;,1,0.00
shiver--it,1,0.00
shivering,1,0.00
shoal,1,0.00
shocked,1,0.00
shook;,1,0.00
shop,1,0.00
shore--i,1,0.00
shore--it,1,0.00
shores,1,0.00
short;,1,0.00
shortened,1,0.00
shotgun,1,0.00
shots,1,0.00
shouldered,1,0.00
shouldering,1,0.00
shoulders;,1,0.00
shout--and,1,0.00
shouted;,1,0.00
shouts:,1,0.00
shoved;,1,0.00
shoveled,1,0.00
shovelfuls,1,0.00
shovels--why,1,0.00
shoves,1,0.00
show--when,1,0.00
show-bills,1,0.00
show;,1,0.00
showed--up,1,0.00
shrivel,1,0.00
shriveled,1,0.00
shroud,1,0.00
shutters,1,0.00
shutting,1,0.00
sick--and,1,0.00
sick;,1,0.00
sicken,1,0.00
sickening;,1,0.00
sickest,1,0.00
sicklied,1,0.00
sickness,1,0.00
side--we,1,0.00
side-wheel;,1,0.00
sideboard,1,0.00
sighed,1,0.00
signature,1,0.00
signing,1,0.00
silas--_you,1,0.00
silas;,1,0.00
silver-headed,1,0.00
simple,1,0.00
simple;,1,0.00
simply,1,0.00
since;,1,0.00
sing--and,1,0.00
singing-geography,1,0.00
singular,1,0.00
sinister,1,0.00
sinister;,1,0.00
sink,1,0.00
sinking,1,0.00
sitting,1,0.00
situation,1,0.00
sivilized,1,0.00
sixteenth,1,0.00
sixty-five,1,0.00
sixty-four,1,0.00
sizes,1,0.00
skaddle,1,0.00
skasely;,1,0.00
sketches,1,0.00
skiffs,1,0.00
skimmed,1,0.00
skimming,1,0.00
skinned,1,0.00
skinning,1,0.00
skipping,1,0.00
skips,1,0.00
skreeky,1,0.00
skull,1,0.00
skunk,1,0.00
slant;,1,0.00
slanted,1,0.00
slanting,1,0.00
slapping,1,0.00
slaps,1,0.00
slave;,1,0.00
sleep;,1,0.00
sleepiness,1,0.00
sleeping-mixture,1,0.00
sleeping;,1,0.00
sleepy--if,1,0.00
sleeve,1,0.00
sleeves,1,0.00
slept;,1,0.00
slid--the,1,0.00
slip;,1,0.00
slippers,1,0.00
slipping,1,0.00
slobbers,1,0.00
slogan,1,0.00
slope,1,0.00
sloppy,1,0.00
slough,1,0.00
slow--he,1,0.00
sluice,1,0.00
sluicing,1,0.00
slumped,1,0.00
slung,1,0.00
slush,1,0.00
slution,1,0.00
smack,1,0.00
small-pox,1,0.00
smarter,1,0.00
smartes,1,0.00
smarty;,1,0.00
smells;,1,0.00
smokehouse;,1,0.00
smoky,1,0.00
smoothed,1,0.00
smoothness,1,0.00
smooths,1,0.00
smothery,1,0.00
snags,1,0.00
snags;,1,0.00
snarls,1,0.00
snatching,1,0.00
sneaked,1,0.00
sneaky,1,0.00
snore--and,1,0.00
snored,1,0.00
snoring;,1,0.00
snuff,1,0.00
snuff-box,1,0.00
snug,1,0.00
snuggled,1,0.00
so--,1,0.00
so--and,1,0.00
so--goodness,1,0.00
so--i,1,0.00
so--no,1,0.00
so--r-o-o-meo,1,0.00
so--said,1,0.00
so--so,1,0.00
so--so--i,1,0.00
so--something,1,0.00
so--that,1,0.00
soaked,1,0.00
soap-kettle,1,0.00
soberer;,1,0.00
sock-dolager,1,0.00
socks,1,0.00
sof,1,0.00
soft--jim,1,0.00
soften,1,0.00
softest,1,0.00
softy,1,0.00
soiled,1,0.00
sold--everything,1,0.00
sold--mighty,1,0.00
solder,1,0.00
soldier-plumes,1,0.00
sole,1,0.00
solemn:,1,0.00
solicitation,1,0.00
solitary,1,0.00
sollermun;,1,0.00
some;,1,0.00
somebody--got,1,0.00
somehow--perfect,1,0.00
somehow--though,1,0.00
sometimes--oh,1,0.00
sometimes;,1,0.00
somewhere,1,0.00
son;,1,0.00
song--that,1,0.00
song-birds,1,0.00
sons,1,0.00
sons;,1,0.00
sont,1,0.00
soothering,1,0.00
sores,1,0.00
sorrers,1,0.00
sorrows,1,0.00
sorry--and,1,0.00
sort;,1,0.00
sorted,1,0.00
sot;,1,0.00
soul-butter,1,0.00
soundings,1,0.00
soup,1,0.00
sour--and,1,0.00
southwestern,1,0.00
sowberry,1,0.00
sp--sh,1,0.00
spades,1,0.00
spanish-brown,1,0.00
spark--which,1,0.00
sparkling,1,0.00
speak--and,1,0.00
speaking,1,0.00
speaks,1,0.00
specalat,1,0.00
specific,1,0.00
specimen,1,0.00
spectacle,1,0.00
spectacles--kind,1,0.00
spected,1,0.00
speculation,1,0.00
speech--i,1,0.00
speech;,1,0.00
speed,1,0.00
spell--right,1,0.00
spell;,1,0.00
spelling-book,1,0.00
spells,1,0.00
spen,1,0.00
spending,1,0.00
spent,1,0.00
sperits,1,0.00
sperits--because,1,0.00
spider-webby;,1,0.00
spidery,1,0.00
spies,1,0.00
spiling,1,0.00
spilt,1,0.00
spin,1,0.00
spinning-wheel,1,0.00
spirit;,1,0.00
spirits;,1,0.00
spiritual,1,0.00
spitting,1,0.00
splendidest,1,0.00
split-bottomed,1,0.00
splitting,1,0.00
spoke;,1,0.00
spondulicks,1,0.00
sponge--there,1,0.00
spool,1,0.00
spoon-basket,1,0.00
spoonful,1,0.00
spots;,1,0.00
spotted,1,0.00
sprawled,1,0.00
springs,1,0.00
sprinkling,1,0.00
spry,1,0.00
spun,1,0.00
spunk,1,0.00
spy,1,0.00
spy-glass,1,0.00
spying,1,0.00
squah,1,0.00
square;,1,0.00
squared,1,0.00
squatting,1,0.00
squealing,1,0.00
squirm,1,0.00
squirming,1,0.00
squirrels,1,0.00
squirt,1,0.00
squirting,1,0.00
sqush,1,0.00
squshed,1,0.00
stacked,1,0.00
staff,1,0.00
stage;,1,0.00
stages,1,0.00
stagger,1,0.00
staggered,1,0.00
staggers,1,0.00
stanchion,1,0.00
stand--and,1,0.00
standstill,1,0.00
stannin,1,0.00
staples,1,0.00
start--left,1,0.00
start:,1,0.00
starter,1,0.00
startin,1,0.00
startlish,1,0.00
stated,1,0.00
staterooms,1,0.00
staving,1,0.00
stay--i,1,0.00
staying,1,0.00
stealthiest,1,0.00
steam,1,0.00
steam--and,1,0.00
steam-ferry,1,0.00
steam-sawmill,1,0.00
steamboat-landing,1,0.00
steamboat-landing;,1,0.00
steamboat;,1,0.00
stepping,1,0.00
stern-wheel,1,0.00
stern;,1,0.00
stiff-armed,1,0.00
still--i,1,0.00
still--just,1,0.00
still--never,1,0.00
still--that,1,0.00
stiller,1,0.00
stilts,1,0.00
stirring-up,1,0.00
stirring;,1,0.00
stirrups,1,0.00
stirs,1,0.00
stock--cattle,1,0.00
stock-still,1,0.00
stockings,1,0.00
stomped,1,0.00
stomping,1,0.00
stool,1,0.00
stoop,1,0.00
stopped;,1,0.00
stopper,1,0.00
stored,1,0.00
stormfield,1,0.00
stormy,1,0.00
stout,1,0.00
stovepipe,1,0.00
stow,1,0.00
stragglers,1,0.00
straight;,1,0.00
stranger--and,1,0.00
stranger;,1,0.00
straps,1,0.00
stray,1,0.00
streaks--rafts;,1,0.00
stream,1,0.00
street;,1,0.00
stretching,1,0.00
stretching--a,1,0.00
strict,1,0.00
strikes,1,0.00
striking,1,0.00
strings,1,0.00
strip,1,0.00
striped,1,0.00
stronger,1,0.00
struggled,1,0.00
struggles,1,0.00
stuff;,1,0.00
stump--and,1,0.00
stunned;,1,0.00
stupid,1,0.00
stupidest,1,0.00
stupidness,1,0.00
style--he,1,0.00
subject,1,0.00
submit;,1,0.00
subscribe,1,0.00
subscriptions,1,0.00
succeeded,1,0.00
succeeding,1,0.00
suck,1,0.00
sucking,1,0.00
sudden;,1,0.00
sued;,1,0.00
suff,1,0.00
suffer,1,0.00
suffer--perfectly,1,0.00
suffer;,1,0.00
sugar-bowl,1,0.00
sugar-hogshead,1,0.00
suit--which,1,0.00
suitable,1,0.00
suited--this,1,0.00
sultry,1,0.00
sumf,1,0.00
sumfn--but,1,0.00
sumpn,1,0.00
sumter,1,0.00
sun-bonnets;,1,0.00
sun;,1,0.00
sunday-like,1,0.00
sunday;,1,0.00
sunflowers,1,0.00
sunning,1,0.00
sunset,1,0.00
sunshine,1,0.00
sunshiny;,1,0.00
superintended,1,0.00
supper-time,1,0.00
supporters,1,0.00
suppos,1,0.00
sure-enough,1,0.00
surge,1,0.00
surprising;,1,0.00
survive,1,0.00
suspicious,1,0.00
suthin,1,0.00
swaller,1,0.00
swallowed,1,0.00
swaps,1,0.00
swashing,1,0.00
swearing,1,0.00
sweeps--man,1,0.00
sweet-scented,1,0.00
swelling,1,0.00
swig,1,0.00
swim;,1,0.00
swindled,1,0.00
swished,1,0.00
sword-fight--the,1,0.00
sword-fighting,1,0.00
swordfight,1,0.00
swushed,1,0.00
sympathized,1,0.00
symptoms,1,0.00
synonymous,1,0.00
t--_please_,1,0.00
t--bank,1,0.00
t--most,1,0.00
t--obsequies,1,0.00
t--you,1,0.00
table--same,1,0.00
tablecloth,1,0.00
tag,1,0.00
tagging,1,0.00
tail-coat,1,0.00
taint,1,0.00
taken,1,0.00
takin,1,0.00
talent,1,0.00
tales,1,0.00
talk--sheffield,1,0.00
talking;,1,0.00
talky-talk,1,0.00
taller,1,0.00
tallest,1,0.00
tallow-drip,1,0.00
tangle-headed,1,0.00
tanned,1,0.00
tanner,1,0.00
tanner;,1,0.00
tape,1,0.00
tapering,1,0.00
tarred,1,0.00
tartar,1,0.00
tastes,1,0.00
tattoo-marks,1,0.00
tavern,1,0.00
tavern;,1,0.00
taxes,1,0.00
tea,1,0.00
teach,1,0.00
teacher,1,0.00
teams,1,0.00
tear;,1,0.00
tearful,1,0.00
tears;,1,0.00
teeth--and,1,0.00
teeth;,1,0.00
tell--you,1,0.00
tellin,1,0.00
temperance;,1,0.00
tend,1,0.00
tending,1,0.00
tent-roof,1,0.00
term--but,1,0.00
terms--i,1,0.00
terpret,1,0.00
terrible--just,1,0.00
terrible--something,1,0.00
test,1,0.00
texas-hall,1,0.00
text,1,0.00
th,1,0.00
thankful;,1,0.00
thanking,1,0.00
that--,1,0.00
that--and,1,0.00
that--but,1,0.00
that--it,1,0.00
that--natcherl,1,0.00
thatcher;,1,0.00
the--a--the--well,1,0.00
the--the--gentlemen,1,0.00
theater-actor--tragedy,1,0.00
theirselves,1,0.00
them--,1,0.00
them--and,1,0.00
them--buck,1,0.00
them--but,1,0.00
them--except,1,0.00
them--fact,1,0.00
them--lots,1,0.00
them--that,1,0.00
themselves--it,1,0.00
then--here,1,0.00
then--it,1,0.00
then--not,1,0.00
then--the,1,0.00
there--and,1,0.00
there--five,1,0.00
there--hasn,1,0.00
there--just,1,0.00
there--shouts,1,0.00
there--so,1,0.00
there--sometimes,1,0.00
there--you,1,0.00
they--they--told,1,0.00
thicken,1,0.00
thickened,1,0.00
thieving,1,0.00
thing--a,1,0.00
thing--hand,1,0.00
thing--he,1,0.00
thing--lay,1,0.00
thing--there,1,0.00
thing--we,1,0.00
things--everything,1,0.00
things--most,1,0.00
things--we,1,0.00
things:,1,0.00
think--there,1,0.00
thinking--thinking,1,0.00
thinking;,1,0.00
thinned,1,0.00
thirsty,1,0.00
thirteen,1,0.00
thirty-eight-year,1,0.00
thirty-foot,1,0.00
thirty-seven-year,1,0.00
this--because,1,0.00
this--she,1,0.00
this;,1,0.00
thish,1,0.00
thomas,1,0.00
thompson,1,0.00
thompson--and,1,0.00
though--straight,1,0.00
thought--and,1,0.00
thoughts,1,0.00
thousan,1,0.00
thrash,1,0.00
three-day,1,0.00
three-gallon,1,0.00
three-in-a-row,1,0.00
thrillingest,1,0.00
through;,1,0.00
throughout,1,0.00
thump,1,0.00
thumped,1,0.00
thunder;,1,0.00
thundering,1,0.00
tick--better,1,0.00
tight;,1,0.00
tighter,1,0.00
till--,1,0.00
tilt,1,0.00
tim,1,0.00
time--and,1,0.00
time--nobody,1,0.00
time--so,1,0.00
time--the,1,0.00
timed,1,0.00
times--i,1,0.00
times--they,1,0.00
timid,1,0.00
timid-like:,1,0.00
tinware,1,0.00
tiptoes,1,0.00
tiptop,1,0.00
tiresome;,1,0.00
tiresomeness;,1,0.00
tit-tat-toe,1,0.00
title,1,0.00
title:,1,0.00
titles,1,0.00
to--goodness,1,0.00
to--they,1,0.00
to--this,1,0.00
to-morrow--i,1,0.00
to-night--cravats,1,0.00
tobacco;,1,0.00
toe,1,0.00
toes;,1,0.00
together--and,1,0.00
together--that,1,0.00
togs,1,0.00
tolable,1,0.00
tolerble,1,0.00
tom--_doan_,1,0.00
tomb,1,0.00
tombstone,1,0.00
tommy,1,0.00
tomorrow,1,0.00
ton,1,0.00
tongs,1,0.00
too--a,1,0.00
too--and,1,0.00
too--eating,1,0.00
too--every,1,0.00
too--longer,1,0.00
too--not,1,0.00
too--seemed,1,0.00
too--she,1,0.00
too--steps,1,0.00
too--tickled,1,0.00
too--two,1,0.00
took;,1,0.00
tooleries,1,0.00
tools;,1,0.00
toothpicks,1,0.00
torches,1,0.00
torn,1,0.00
tossed,1,0.00
tossing,1,0.00
toted,1,0.00
toting,1,0.00
touching,1,0.00
touching;,1,0.00
towhead;,1,0.00
towheads;,1,0.00
towing,1,0.00
town--,1,0.00
town--been,1,0.00
tract;,1,0.00
trade;,1,0.00
trader,1,0.00
tragedian,1,0.00
tragedians_,1,0.00
trail,1,0.00
train,1,0.00
trampings,1,0.00
trampled-on,1,0.00
trance,1,0.00
transcribe,1,0.00
transcription,1,0.00
trap,1,0.00
trapse,1,0.00
traveled,1,0.00
traveler,1,0.00
treacherousest,1,0.00
treading,1,0.00
treasure,1,0.00
treats,1,0.00
tree-toad,1,0.00
tree-tops,1,0.00
treed,1,0.00
trees--something,1,0.00
treetops,1,0.00
tremble,1,0.00
trembled,1,0.00
trembling,1,0.00
tremens,1,0.00
trenck,1,0.00
trial;,1,0.00
tribute,1,0.00
tributes,1,0.00
trifling,1,0.00
trim,1,0.00
trimmed,1,0.00
tripped,1,0.00
tromped,1,0.00
trot-line,1,0.00
trotting,1,0.00
troubles;,1,0.00
troublesomest,1,0.00
troubling,1,0.00
trouser-legs,1,0.00
true--your,1,0.00
true;,1,0.00
truer,1,0.00
truest,1,0.00
trust;,1,0.00
trusts,1,0.00
trustworthy,1,0.00
trusty,1,0.00
truth;,1,0.00
try--that,1,0.00
try--you,1,0.00
tuckered,1,0.00
tuesday,1,0.00
tug,1,0.00
tugged,1,0.00
tugging,1,0.00
tuk,1,0.00
tumble,1,0.00
tumbledown,1,0.00
tumblers,1,0.00
tumbles,1,0.00
tune,1,0.00
tunnel,1,0.00
turn;,1,0.00
turnip-barrel,1,0.00
turnip-cart,1,0.00
turnips,1,0.00
turpentine,1,0.00
turrible,1,0.00
turtles--they,1,0.00
twarn,1,0.00
twenty-foot,1,0.00
twenty-two,1,0.00
twig,1,0.00
two--on,1,0.00
two-acre,1,0.00
two-mile,1,0.00
two-story,1,0.00
two-thirds,1,0.00
two_,1,0.00
twyste,1,0.00
txt,1,0.00
tying,1,0.00
types,1,0.00
um--i,1,0.00
um;,1,0.00
umbrella,1,0.00
unbarring,1,0.00
unbolting,1,0.00
uncertain,1,0.00
uncocked,1,0.00
uncomfortableness,1,0.00
und,1,0.00
underclothes,1,0.00
undershirts,1,0.00
underside,1,0.00
undertaker--the,1,0.00
undertook,1,0.00
undigestible,1,0.00
undiscovered,1,0.00
undisposed,1,0.00
uneasier,1,0.00
unenforceability,1,0.00
unexpected;,1,0.00
unfavorable,1,0.00
unfriendliness,1,0.00
unfurled,1,0.00
ungratefulness,1,0.00
unhitch,1,0.00
unhitched,1,0.00
uniform,1,0.00
unities,1,0.00
unkivered,1,0.00
unlikely,1,0.00
unlink,1,0.00
unloads,1,0.00
unlocking,1,0.00
unnatural,1,0.00
unscrew,1,0.00
unselfish,1,0.00
unsolicited,1,0.00
unstopped,1,0.00
untie,1,0.00
untied,1,0.00
up--about,1,0.00
up--from,1,0.00
up--nearly,1,0.00
